fault_num,repeat_num,LOSS
fault2,repeat515,0.08674680701979964
fault2,repeat516,0.08883023477131824
fault2,repeat517,0.07737138213796635
fault2,repeat518,0.09091366252283661
fault2,repeat519,0.08674680701979964
fault2,repeat520,0.09716394577739207
fault2,repeat521,0.08883023477131813
fault2,repeat522,0.09351794721223472
fault2,repeat523,0.08622595008192002
fault2,repeat524,0.09143451946071623
fault2,repeat525,0.07945480988948506
fault2,repeat526,0.09508051802587358
fault2,repeat527,0.07737138213796657
fault2,repeat528,0.0831008084546423
fault2,repeat529,0.08466337926828116
fault2,repeat530,0.08362166539252192
fault2,repeat531,0.0784130960137257
fault2,repeat532,0.08987194864707737
fault2,repeat533,0.0857050931440404
fault2,repeat534,0.08257995151676267
fault2,repeat535,0.08362166539252192
fault2,repeat536,0.08622595008192002
fault2,repeat537,0.08830937783343851
fault2,repeat538,0.08830937783343851
fault2,repeat539,0.08674680701979964
fault2,repeat540,0.07737138213796635
fault2,repeat541,0.08987194864707737
fault2,repeat542,0.09039280558495699
fault2,repeat543,0.08466337926828116
fault2,repeat544,0.08414252233040154
fault2,repeat545,0.0836216653925217
fault2,repeat546,0.08674680701979964
fault2,repeat547,0.07789223907584608
fault2,repeat548,0.08778852089555889
fault2,repeat549,0.08205909457888283
fault2,repeat550,0.0857050931440404
fault2,repeat551,0.0836216653925217
fault2,repeat552,0.08414252233040131
fault2,repeat553,0.07737138213796624
fault2,repeat554,0.08414252233040131
fault2,repeat555,0.08362166539252192
fault2,repeat556,0.08205909457888305
fault2,repeat557,0.07685052520008673
fault2,repeat558,0.08570509314404018
fault2,repeat559,0.08778852089555866
fault2,repeat560,0.08257995151676245
fault2,repeat561,0.08518423620616089
fault2,repeat562,0.08883023477131813
fault2,repeat563,0.08883023477131813
fault2,repeat564,0.08257995151676278
fault2,repeat565,0.09664308883951245
fault2,repeat566,0.0831008084546423
fault2,repeat567,0.0831008084546423
fault2,repeat568,0.0857050931440404
fault2,repeat569,0.08674680701979964
fault2,repeat570,0.08674680701979964
fault2,repeat571,0.08778852089555889
fault2,repeat572,0.07997566682736457
fault2,repeat573,0.08518423620616078
fault2,repeat574,0.0857050931440404
fault2,repeat575,0.0831008084546424
fault2,repeat576,0.08726766395767926
fault2,repeat577,0.08830937783343851
fault2,repeat578,0.08935109170919775
fault2,repeat579,0.087788520895559
fault2,repeat580,0.09195537639859586
fault2,repeat581,0.08362166539252192
fault2,repeat582,0.08830937783343851
fault2,repeat583,0.09091366252283661
fault2,repeat584,0.08726766395767926
fault2,repeat585,0.0857050931440404
fault2,repeat586,0.08987194864707715
fault2,repeat587,0.08518423620616078
fault2,repeat588,0.08778852089555889
fault2,repeat589,0.09508051802587358
fault2,repeat590,0.08310080845464207
fault2,repeat591,0.08049652376524419
fault2,repeat592,0.08257995151676267
fault2,repeat593,0.08257995151676267
fault2,repeat594,0.08518423620616056
fault2,repeat595,0.08570509314404018
fault2,repeat596,0.09143451946071623
fault2,repeat597,0.08726766395767904
fault2,repeat598,0.09091366252283661
fault2,repeat599,0.08726766395767926
fault2,repeat600,0.08883023477131813
fault2,repeat601,0.08570509314404051
fault2,repeat602,0.07893395295160532
fault2,repeat603,0.07685052520008673
fault2,repeat604,0.08883023477131824
fault2,repeat605,0.08935109170919775
fault2,repeat606,0.0857050931440404
fault2,repeat607,0.08518423620616078
fault2,repeat608,0.08466337926828094
fault2,repeat609,0.08518423620616078
fault2,repeat610,0.08726766395767926
fault2,repeat611,0.08518423620616078
fault2,repeat612,0.0831008084546423
fault2,repeat613,0.08310080845464207
fault2,repeat614,0.08778852089555889
fault2,repeat615,0.09143451946071623
fault2,repeat616,0.08414252233040154
fault2,repeat617,0.08414252233040154
fault2,repeat618,0.08466337926828094
fault2,repeat619,0.07685052520008673
fault2,repeat620,0.09091366252283661
fault2,repeat621,0.08362166539252192
fault2,repeat622,0.07945480988948495
fault2,repeat623,0.09091366252283661
fault2,repeat624,0.07997566682736457
fault2,repeat625,0.08778852089555889
fault2,repeat626,0.0956013749637532
fault2,repeat627,0.08622595008192013
fault2,repeat628,0.07320452663492938
fault2,repeat629,0.08830937783343862
fault2,repeat630,0.08101738070312381
fault2,repeat631,0.08101738070312381
fault2,repeat632,0.0831008084546423
fault2,repeat633,0.08622595008192002
fault2,repeat634,0.08362166539252192
fault2,repeat635,0.08935109170919775
fault2,repeat636,0.08101738070312381
fault2,repeat637,0.0888302347713179
fault2,repeat638,0.08466337926828094
fault2,repeat639,0.0862259500819198
fault2,repeat640,0.08726766395767938
fault2,repeat641,0.09351794721223483
fault2,repeat642,0.07789223907584608
fault2,repeat643,0.07737138213796635
fault2,repeat644,0.08414252233040154
fault2,repeat645,0.08466337926828116
fault2,repeat646,0.08726766395767938
fault2,repeat647,0.08726766395767926
fault2,repeat648,0.08257995151676267
fault2,repeat649,0.08466337926828116
fault2,repeat650,0.08622595008192002
fault2,repeat651,0.08622595008192002
fault2,repeat652,0.07945480988948495
fault2,repeat653,0.07580881132432771
fault2,repeat654,0.08466337926828116
fault2,repeat655,0.08101738070312381
fault2,repeat656,0.08622595008192002
fault2,repeat657,0.08987194864707715
fault2,repeat658,0.08830937783343851
fault2,repeat659,0.08362166539252192
fault2,repeat660,0.08987194864707715
fault2,repeat661,0.08778852089555889
fault2,repeat662,0.08726766395767926
fault2,repeat663,0.07632966826220733
fault2,repeat664,0.09091366252283661
fault2,repeat665,0.08049652376524419
fault2,repeat666,0.08987194864707737
fault2,repeat667,0.08778852089555889
fault2,repeat668,0.09403880415011434
fault2,repeat669,0.08466337926828116
fault2,repeat670,0.08830937783343851
fault2,repeat671,0.0929970902743551
fault2,repeat672,0.08726766395767926
fault2,repeat673,0.0862259500819198
fault2,repeat674,0.07789223907584608
fault2,repeat675,0.08830937783343862
fault2,repeat676,0.08778852089555889
fault2,repeat677,0.09091366252283661
fault2,repeat678,0.08414252233040154
fault2,repeat679,0.08466337926828116
fault2,repeat680,0.08414252233040154
fault2,repeat681,0.08257995151676267
fault2,repeat682,0.09091366252283661
fault2,repeat683,0.07580881132432749
fault2,repeat684,0.09247623333647548
fault2,repeat685,0.08778852089555889
fault2,repeat686,0.08101738070312381
fault2,repeat687,0.08726766395767904
fault2,repeat688,0.08987194864707737
fault2,repeat689,0.07789223907584619
fault2,repeat690,0.08622595008192002
fault2,repeat691,0.0961222319016326
fault2,repeat692,0.08883023477131813
fault2,repeat693,0.08883023477131813
fault2,repeat694,0.08101738070312381
fault2,repeat695,0.08622595008192002
fault2,repeat696,0.07893395295160532
fault2,repeat697,0.07737138213796624
fault2,repeat698,0.08362166539252203
fault2,repeat699,0.07737138213796635
fault2,repeat700,0.0836216653925217
fault2,repeat701,0.07737138213796635
fault2,repeat702,0.0831008084546424
fault2,repeat703,0.0961222319016326
fault2,repeat704,0.08830937783343851
fault2,repeat705,0.0857050931440404
fault2,repeat706,0.0804965237652443
fault2,repeat707,0.08830937783343829
fault2,repeat708,0.08518423620616078
fault2,repeat709,0.08830937783343851
fault2,repeat710,0.08935109170919753
fault2,repeat711,0.07893395295160532
fault2,repeat712,0.07632966826220733
fault2,repeat713,0.07945480988948495
fault2,repeat714,0.09820565965315142
fault2,repeat715,0.0784130960137257
fault2,repeat716,0.09143451946071623
fault2,repeat717,0.08414252233040165
fault2,repeat718,0.08466337926828116
fault2,repeat719,0.08362166539252192
fault2,repeat720,0.08830937783343851
fault2,repeat721,0.08987194864707737
fault2,repeat722,0.0831008084546423
fault2,repeat723,0.09455966108799396
fault2,repeat724,0.08778852089555889
fault2,repeat725,0.08726766395767938
fault2,repeat726,0.0935179472122345
fault2,repeat727,0.08674680701979964
fault2,repeat728,0.08830937783343851
fault2,repeat729,0.09039280558495677
fault2,repeat730,0.08830937783343851
fault2,repeat731,0.08883023477131813
fault2,repeat732,0.0831008084546423
fault2,repeat733,0.0831008084546423
fault2,repeat734,0.0763296682622071
fault2,repeat735,0.0857050931440404
fault2,repeat736,0.08257995151676278
fault2,repeat737,0.08935109170919786
fault2,repeat738,0.08257995151676267
fault2,repeat739,0.0804965237652443
fault2,repeat740,0.08205909457888305
fault2,repeat741,0.0862259500819198
fault2,repeat742,0.08674680701979964
fault2,repeat743,0.08778852089555889
fault2,repeat744,0.08622595008192013
fault2,repeat745,0.0857050931440404
fault2,repeat746,0.07580881132432771
fault2,repeat747,0.0784130960137257
fault2,repeat748,0.08362166539252192
fault2,repeat749,0.09455966108799374
fault2,repeat750,0.09247623333647548
fault2,repeat751,0.08153823764100343
fault2,repeat752,0.08466337926828116
fault2,repeat753,0.08362166539252192
fault2,repeat754,0.07997566682736434
fault2,repeat755,0.08414252233040131
fault2,repeat756,0.08466337926828116
fault2,repeat757,0.08414252233040154
fault2,repeat758,0.08726766395767926
fault2,repeat759,0.08674680701979975
fault2,repeat760,0.08101738070312359
fault2,repeat761,0.08466337926828094
fault2,repeat762,0.08674680701979964
fault2,repeat763,0.08883023477131824
fault2,repeat764,0.08466337926828116
fault2,repeat765,0.09195537639859597
fault2,repeat766,0.07789223907584608
fault2,repeat767,0.08414252233040154
fault2,repeat768,0.08518423620616078
fault2,repeat769,0.08674680701979964
fault2,repeat770,0.08987194864707737
fault2,repeat771,0.08518423620616056
fault2,repeat772,0.08466337926828094
fault2,repeat773,0.08414252233040154
fault2,repeat774,0.08466337926828116
fault2,repeat775,0.08883023477131813
fault2,repeat776,0.08622595008192002
fault2,repeat777,0.08778852089555866
fault2,repeat778,0.08153823764100354
fault2,repeat779,0.08466337926828094
fault2,repeat780,0.08466337926828116
fault2,repeat781,0.08205909457888305
fault2,repeat782,0.0804965237652443
fault2,repeat783,0.08622595008192002
fault2,repeat784,0.0763296682622071
fault2,repeat785,0.08101738070312359
fault2,repeat786,0.08674680701979964
fault2,repeat787,0.08466337926828116
fault2,repeat788,0.07997566682736457
fault2,repeat789,0.0763296682622071
fault2,repeat790,0.08726766395767926
fault2,repeat791,0.08257995151676245
fault2,repeat792,0.08049652376524419
fault2,repeat793,0.08257995151676245
fault2,repeat794,0.076329668262207
fault2,repeat795,0.08987194864707737
fault2,repeat796,0.09455966108799396
fault2,repeat797,0.08622595008192002
fault2,repeat798,0.08935109170919775
fault2,repeat799,0.07528795438644786
fault2,repeat800,0.08830937783343829
fault2,repeat801,0.09195537639859586
fault2,repeat802,0.08153823764100354
fault2,repeat803,0.08726766395767904
fault2,repeat804,0.08674680701979964
fault2,repeat805,0.08049652376524419
fault2,repeat806,0.08101738070312381
fault2,repeat807,0.09143451946071623
fault2,repeat808,0.08310080845464207
fault2,repeat809,0.08466337926828116
fault2,repeat810,0.0784130960137257
fault2,repeat811,0.09195537639859597
fault2,repeat812,0.08153823764100343
fault2,repeat813,0.07997566682736457
fault2,repeat814,0.08466337926828116
fault2,repeat815,0.0935179472122345
fault2,repeat816,0.08257995151676267
fault2,repeat817,0.08830937783343851
fault2,repeat818,0.07528795438644786
fault2,repeat819,0.08935109170919775
fault2,repeat820,0.07685052520008673
fault2,repeat821,0.08883023477131813
fault2,repeat822,0.08414252233040154
fault2,repeat823,0.07893395295160532
fault2,repeat824,0.08830937783343851
fault2,repeat825,0.087788520895559
fault2,repeat826,0.08726766395767926
fault2,repeat827,0.08935109170919775
fault2,repeat828,0.07737138213796657
fault2,repeat829,0.0784130960137257
fault2,repeat830,0.07632966826220733
fault2,repeat831,0.08622595008192002
fault2,repeat832,0.08362166539252192
fault2,repeat833,0.08935109170919753
fault2,repeat834,0.0831008084546423
fault2,repeat835,0.08101738070312381
fault2,repeat836,0.0857050931440404
fault2,repeat837,0.08466337926828116
fault2,repeat838,0.08362166539252192
fault2,repeat839,0.07997566682736457
fault2,repeat840,0.08049652376524397
fault2,repeat841,0.08622595008192013
fault2,repeat842,0.08726766395767938
fault2,repeat843,0.07580881132432749
fault2,repeat844,0.08518423620616078
fault2,repeat845,0.08570509314404051
fault2,repeat846,0.0831008084546423
fault2,repeat847,0.09143451946071623
fault2,repeat848,0.08518423620616078
fault2,repeat849,0.09039280558495699
fault2,repeat850,0.09247623333647526
fault2,repeat851,0.08883023477131824
fault2,repeat852,0.08414252233040154
fault2,repeat853,0.07893395295160532
fault2,repeat854,0.09195537639859586
fault2,repeat855,0.08101738070312381
fault2,repeat856,0.09247623333647548
fault2,repeat857,0.09143451946071635
fault2,repeat858,0.09195537639859586
fault2,repeat859,0.09247623333647559
fault2,repeat860,0.08153823764100343
fault2,repeat861,0.08153823764100343
fault2,repeat862,0.08726766395767926
fault2,repeat863,0.09195537639859586
fault2,repeat864,0.0804965237652443
fault2,repeat865,0.08830937783343851
fault2,repeat866,0.07789223907584586
fault2,repeat867,0.08466337926828116
fault2,repeat868,0.08830937783343851
fault2,repeat869,0.08466337926828116
fault2,repeat870,0.08726766395767926
fault2,repeat871,0.08257995151676278
fault2,repeat872,0.08987194864707737
fault2,repeat873,0.08830937783343851
fault2,repeat874,0.08570509314404018
fault2,repeat875,0.08830937783343851
fault2,repeat876,0.08778852089555866
fault2,repeat877,0.08518423620616056
fault2,repeat878,0.09143451946071623
fault2,repeat879,0.08778852089555889
fault2,repeat880,0.08518423620616056
fault2,repeat881,0.076329668262207
fault2,repeat882,0.08622595008192002
fault2,repeat883,0.08726766395767938
fault2,repeat884,0.08726766395767926
fault2,repeat885,0.08726766395767926
fault2,repeat886,0.07997566682736434
fault2,repeat887,0.07945480988948495
fault2,repeat888,0.09091366252283661
fault2,repeat889,0.0862259500819198
fault2,repeat890,0.07997566682736468
fault2,repeat891,0.08622595008192002
fault2,repeat892,0.08414252233040154
fault2,repeat893,0.08518423620616078
fault2,repeat894,0.08466337926828116
fault2,repeat895,0.08153823764100343
fault2,repeat896,0.0831008084546423
fault2,repeat897,0.08310080845464207
fault2,repeat898,0.09508051802587358
fault2,repeat899,0.07945480988948472
fault2,repeat900,0.09299709027435521
fault2,repeat901,0.08101738070312381
fault2,repeat902,0.08414252233040154
fault2,repeat903,0.08726766395767926
fault2,repeat904,0.09976823046679018
fault2,repeat905,0.08622595008192002
fault2,repeat906,0.09143451946071623
fault2,repeat907,0.08414252233040131
fault2,repeat908,0.0857050931440404
fault2,repeat909,0.08257995151676245
fault2,repeat910,0.087788520895559
fault2,repeat911,0.08049652376524419
fault2,repeat912,0.08466337926828116
fault2,repeat913,0.09351794721223483
fault2,repeat914,0.0857050931440404
fault2,repeat915,0.08466337926828116
fault2,repeat916,0.08414252233040154
fault2,repeat917,0.09091366252283661
fault2,repeat918,0.08830937783343851
fault2,repeat919,0.08778852089555889
fault2,repeat920,0.08935109170919786
fault2,repeat921,0.08830937783343851
fault2,repeat922,0.08570509314404051
fault2,repeat923,0.0763296682622071
fault2,repeat924,0.08883023477131813
fault2,repeat925,0.08049652376524419
fault2,repeat926,0.0857050931440404
fault2,repeat927,0.07841309601372581
fault2,repeat928,0.08674680701979964
fault2,repeat929,0.07997566682736457
fault2,repeat930,0.08622595008192002
fault2,repeat931,0.07320452663492927
fault2,repeat932,0.08466337926828116
fault2,repeat933,0.08257995151676267
fault2,repeat934,0.08466337926828127
fault2,repeat935,0.08726766395767926
fault2,repeat936,0.08362166539252192
fault2,repeat937,0.08987194864707737
fault2,repeat938,0.08935109170919775
fault2,repeat939,0.0857050931440404
fault2,repeat940,0.0763296682622071
fault2,repeat941,0.08466337926828116
fault2,repeat942,0.08778852089555889
fault2,repeat943,0.0857050931440404
fault2,repeat944,0.08049652376524419
fault2,repeat945,0.08883023477131813
fault2,repeat946,0.0857050931440404
fault2,repeat947,0.09195537639859586
fault2,repeat948,0.09143451946071623
fault2,repeat949,0.0763296682622071
fault2,repeat950,0.0857050931440404
fault2,repeat951,0.08466337926828094
fault2,repeat952,0.09091366252283661
fault2,repeat953,0.09716394577739207
fault2,repeat954,0.0784130960137257
fault2,repeat955,0.08883023477131813
fault2,repeat956,0.08883023477131813
fault2,repeat957,0.08414252233040154
fault2,repeat958,0.07632966826220733
fault2,repeat959,0.08726766395767926
fault2,repeat960,0.08101738070312381
fault2,repeat961,0.08362166539252192
fault2,repeat962,0.08778852089555866
fault2,repeat963,0.09508051802587358
fault2,repeat964,0.08205909457888305
fault2,repeat965,0.08257995151676267
fault2,repeat966,0.09091366252283672
fault2,repeat967,0.07893395295160544
fault2,repeat968,0.0857050931440404
fault2,repeat969,0.09039280558495699
fault2,repeat970,0.07789223907584608
fault2,repeat971,0.08101738070312381
fault2,repeat972,0.0784130960137257
fault2,repeat973,0.08987194864707737
fault2,repeat974,0.07580881132432749
fault2,repeat975,0.0784130960137257
fault2,repeat976,0.08622595008192002
fault2,repeat977,0.08414252233040131
fault2,repeat978,0.08257995151676245
fault2,repeat979,0.08987194864707737
fault2,repeat980,0.08466337926828127
fault2,repeat981,0.08883023477131813
fault2,repeat982,0.07945480988948495
fault2,repeat983,0.08153823764100343
fault2,repeat984,0.08830937783343851
fault2,repeat985,0.08570509314404051
fault2,repeat986,0.0857050931440404
fault2,repeat987,0.0956013749637532
fault2,repeat988,0.0857050931440404
fault2,repeat989,0.07789223907584608
fault2,repeat990,0.07893395295160532
fault2,repeat991,0.08726766395767926
fault2,repeat992,0.08935109170919775
fault2,repeat993,0.09195537639859586
fault2,repeat994,0.08466337926828094
fault2,repeat995,0.0888302347713179
fault2,repeat996,0.08205909457888316
fault2,repeat997,0.08466337926828116
fault2,repeat998,0.08518423620616078
fault2,repeat999,0.08674680701979964
fault3,repeat0,0.14977049650323393
fault3,repeat1,0.1294570759259286
fault3,repeat2,0.15341649506839128
fault3,repeat3,0.11903993716833616
fault3,repeat4,0.14560364100019696
fault3,repeat5,0.15445820894415052
fault3,repeat6,0.14352021324867847
fault3,repeat7,0.1174773663546973
fault3,repeat8,0.15497906588203014
fault3,repeat9,0.15810420750930776
fault3,repeat10,0.14091592855928037
fault3,repeat11,0.12633193429865086
fault3,repeat12,0.124769363485012
fault3,repeat13,0.16539620463962257
fault3,repeat14,0.14612449793807636
fault3,repeat15,0.14560364100019696
fault3,repeat16,0.1252902204228915
fault3,repeat17,0.17060477401841867
fault3,repeat18,0.12789450511228972
fault3,repeat19,0.15029135344111355
fault3,repeat20,0.14977049650323393
fault3,repeat21,0.12841536205016935
fault3,repeat22,0.15758335057142825
fault3,repeat23,0.12633193429865086
fault3,repeat24,0.14560364100019696
fault3,repeat25,0.15029135344111333
fault3,repeat26,0.12529022042289162
fault3,repeat27,0.15602077975778939
fault3,repeat28,0.11956079410621567
fault3,repeat29,0.15237478119263204
fault3,repeat30,0.16070849219870587
fault3,repeat31,0.12633193429865075
fault3,repeat32,0.1440410701865581
fault3,repeat33,0.1174773663546973
fault3,repeat34,0.1591459213850671
fault3,repeat35,0.11903993716833605
fault3,repeat36,0.15029135344111355
fault3,repeat37,0.12789450511228972
fault3,repeat38,0.12320679267137313
fault3,repeat39,0.14977049650323393
fault3,repeat40,0.12633193429865086
fault3,repeat41,0.1591459213850671
fault3,repeat42,0.15081221037899317
fault3,repeat43,0.1200816510440954
fault3,repeat44,0.124769363485012
fault3,repeat45,0.13258221755320643
fault3,repeat46,0.15341649506839128
fault3,repeat47,0.12372764960925275
fault3,repeat48,0.1273736481744101
fault3,repeat49,0.16435449076386333
fault3,repeat50,0.1664379185153818
fault3,repeat51,0.14768706875171544
fault3,repeat52,0.1492496395653541
fault3,repeat53,0.14820792568959484
fault3,repeat54,0.13258221755320643
fault3,repeat55,0.17008391708053905
fault3,repeat56,0.12841536205016935
fault3,repeat57,0.17425077258357613
fault3,repeat58,0.11799822329257692
fault3,repeat59,0.15706249363354863
fault3,repeat60,0.12581107736077124
fault3,repeat61,0.15602077975778927
fault3,repeat62,0.14716621181383582
fault3,repeat63,0.1612293491365856
fault3,repeat64,0.1612293491365856
fault3,repeat65,0.13883250080776188
fault3,repeat66,0.12268593573349351
fault3,repeat67,0.15602077975778939
fault3,repeat68,0.12320679267137313
fault3,repeat69,0.12841536205016935
fault3,repeat70,0.13101964673956745
fault3,repeat71,0.1294570759259286
fault3,repeat72,0.12372764960925275
fault3,repeat73,0.15549992281990954
fault3,repeat74,0.1471662118138356
fault3,repeat75,0.124769363485012
fault3,repeat76,0.15706249363354863
fault3,repeat77,0.17633420033509462
fault3,repeat78,0.16070849219870587
fault3,repeat79,0.1617502060744651
fault3,repeat80,0.1492496395653543
fault3,repeat81,0.1445619271244375
fault3,repeat82,0.12372764960925275
fault3,repeat83,0.1586250644471875
fault3,repeat84,0.14299935631079885
fault3,repeat85,0.14456192712443772
fault3,repeat86,0.14352021324867825
fault3,repeat87,0.14039507162140075
fault3,repeat88,0.1591459213850671
fault3,repeat89,0.16018763526082636
fault3,repeat90,0.15497906588202992
fault3,repeat91,0.14820792568959484
fault3,repeat92,0.1659170615775022
fault3,repeat93,0.15966677832294662
fault3,repeat94,0.12633193429865075
fault3,repeat95,0.1492496395653543
fault3,repeat96,0.15549992281990954
fault3,repeat97,0.14456192712443772
fault3,repeat98,0.11851908023045643
fault3,repeat99,0.15237478119263181
fault3,repeat100,0.12372764960925275
fault3,repeat101,0.1351865022426043
fault3,repeat102,0.13987421468352113
fault3,repeat103,0.1638336338259837
fault3,repeat104,0.12164422185773427
fault3,repeat105,0.12633193429865075
fault3,repeat106,0.12372764960925264
fault3,repeat107,0.12789450511228972
fault3,repeat108,0.14664535487595598
fault3,repeat109,0.14820792568959507
fault3,repeat110,0.1513330673168728
fault3,repeat111,0.14560364100019696
fault3,repeat112,0.14977049650323393
fault3,repeat113,0.156541636695669
fault3,repeat114,0.14768706875171544
fault3,repeat115,0.16279191995022435
fault3,repeat116,0.14560364100019696
fault3,repeat117,0.1539373520062709
fault3,repeat118,0.1226859357334934
fault3,repeat119,0.142478499372919
fault3,repeat120,0.1612293491365856
fault3,repeat121,0.15810420750930776
fault3,repeat122,0.14560364100019696
fault3,repeat123,0.15081221037899317
fault3,repeat124,0.1518539242547522
fault3,repeat125,0.15706249363354863
fault3,repeat126,0.12216507879561389
fault3,repeat127,0.15602077975778939
fault3,repeat128,0.12893621898804897
fault3,repeat129,0.15497906588203014
fault3,repeat130,0.15602077975778939
fault3,repeat131,0.1487287826274747
fault3,repeat132,0.1586250644471875
fault3,repeat133,0.14299935631079885
fault3,repeat134,0.15237478119263204
fault3,repeat135,0.12216507879561389
fault3,repeat136,0.15081221037899317
fault3,repeat137,0.12424850654713238
fault3,repeat138,0.14820792568959484
fault3,repeat139,0.14508278406231712
fault3,repeat140,0.14508278406231712
fault3,repeat141,0.1466453548759562
fault3,repeat142,0.13570735918048416
fault3,repeat143,0.14508278406231712
fault3,repeat144,0.1487287826274747
fault3,repeat145,0.13831164386988204
fault3,repeat146,0.12633193429865086
fault3,repeat147,0.15549992281990976
fault3,repeat148,0.16331277688810408
fault3,repeat149,0.14977049650323393
fault3,repeat150,0.13570735918048416
fault3,repeat151,0.124769363485012
fault3,repeat152,0.1273736481744101
fault3,repeat153,0.1487287826274747
fault3,repeat154,0.15029135344111355
fault3,repeat155,0.1492496395653543
fault3,repeat156,0.12893621898804897
fault3,repeat157,0.14508278406231712
fault3,repeat158,0.15602077975778939
fault3,repeat159,0.1294570759259286
fault3,repeat160,0.1487287826274747
fault3,repeat161,0.15497906588203014
fault3,repeat162,0.1591459213850671
fault3,repeat163,0.15549992281990976
fault3,repeat164,0.16018763526082636
fault3,repeat165,0.1513330673168728
fault3,repeat166,0.15133306731687257
fault3,repeat167,0.15185392425475241
fault3,repeat168,0.1612293491365856
fault3,repeat169,0.16070849219870598
fault3,repeat170,0.15758335057142825
fault3,repeat171,0.15602077975778927
fault3,repeat172,0.1638336338259836
fault3,repeat173,0.15237478119263204
fault3,repeat174,0.16018763526082624
fault3,repeat175,0.15497906588203014
fault3,repeat176,0.13831164386988226
fault3,repeat177,0.1346656453047249
fault3,repeat178,0.1341447883668453
fault3,repeat179,0.14768706875171544
fault3,repeat180,0.1492496395653543
fault3,repeat181,0.12060250798197503
fault3,repeat182,0.1487287826274747
fault3,repeat183,0.1565416366956689
fault3,repeat184,0.1612293491365856
fault3,repeat185,0.12372764960925264
fault3,repeat186,0.12685279123653048
fault3,repeat187,0.15549992281990976
fault3,repeat188,0.16279191995022446
fault3,repeat189,0.14612449793807636
fault3,repeat190,0.1586250644471875
fault3,repeat191,0.15185392425475241
fault3,repeat192,0.1419576424350394
fault3,repeat193,0.124769363485012
fault3,repeat194,0.16591706157750208
fault3,repeat195,0.1174773663546973
fault3,repeat196,0.13831164386988226
fault3,repeat197,0.15393735200627068
fault3,repeat198,0.16018763526082636
fault3,repeat199,0.12268593573349351
fault3,repeat200,0.12476936348501189
fault3,repeat201,0.1513330673168728
fault3,repeat202,0.1518539242547522
fault3,repeat203,0.1539373520062709
fault3,repeat204,0.1273736481744101
fault3,repeat205,0.15237478119263204
fault3,repeat206,0.14612449793807636
fault3,repeat207,0.11956079410621578
fault3,repeat208,0.1174773663546973
fault3,repeat209,0.11643565247893806
fault3,repeat210,0.12633193429865086
fault3,repeat211,0.1638336338259837
fault3,repeat212,0.156541636695669
fault3,repeat213,0.15706249363354863
fault3,repeat214,0.16331277688810408
fault3,repeat215,0.12529022042289162
fault3,repeat216,0.14872878262747447
fault3,repeat217,0.1252902204228915
fault3,repeat218,0.16279191995022435
fault3,repeat219,0.12060250798197503
fault3,repeat220,0.14768706875171522
fault3,repeat221,0.12685279123653037
fault3,repeat222,0.12424850654713238
fault3,repeat223,0.14872878262747447
fault3,repeat224,0.1612293491365856
fault3,repeat225,0.1492496395653541
fault3,repeat226,0.1591459213850671
fault3,repeat227,0.12320679267137302
fault3,repeat228,0.12372764960925264
fault3,repeat229,0.15758335057142825
fault3,repeat230,0.15602077975778939
fault3,repeat231,0.13154050367744707
fault3,repeat232,0.15237478119263204
fault3,repeat233,0.1685213462669003
fault3,repeat234,0.12841536205016935
fault3,repeat235,0.15289563813051166
fault3,repeat236,0.1513330673168728
fault3,repeat237,0.124769363485012
fault3,repeat238,0.1539373520062709
fault3,repeat239,0.15549992281990976
fault3,repeat240,0.12737364817441
fault3,repeat241,0.13049878980168783
fault3,repeat242,0.12424850654713238
fault3,repeat243,0.1440410701865581
fault3,repeat244,0.16539620463962257
fault3,repeat245,0.1299779328638082
fault3,repeat246,0.12060250798197503
fault3,repeat247,0.15341649506839106
fault3,repeat248,0.15185392425475241
fault3,repeat249,0.1294570759259286
fault3,repeat250,0.156541636695669
fault3,repeat251,0.15706249363354863
fault3,repeat252,0.12320679267137313
fault3,repeat253,0.15810420750930787
fault3,repeat254,0.12112336491985454
fault3,repeat255,0.16279191995022446
fault3,repeat256,0.1299779328638082
fault3,repeat257,0.15862506444718738
fault3,repeat258,0.12320679267137313
fault3,repeat259,0.1539373520062709
fault3,repeat260,0.15185392425475241
fault3,repeat261,0.12685279123653048
fault3,repeat262,0.15289563813051166
fault3,repeat263,0.11435222472741957
fault3,repeat264,0.12424850654713226
fault3,repeat265,0.14560364100019696
fault3,repeat266,0.13779078693200264
fault3,repeat267,0.12060250798197503
fault3,repeat268,0.12320679267137302
fault3,repeat269,0.12581107736077124
fault3,repeat270,0.15810420750930787
fault3,repeat271,0.15706249363354863
fault3,repeat272,0.1471662118138356
fault3,repeat273,0.14299935631079863
fault3,repeat274,0.15029135344111355
fault3,repeat275,0.12737364817441
fault3,repeat276,0.1278945051122896
fault3,repeat277,0.14456192712443772
fault3,repeat278,0.12685279123653048
fault3,repeat279,0.12216507879561389
fault3,repeat280,0.1664379185153818
fault3,repeat281,0.12320679267137313
fault3,repeat282,0.11799822329257692
fault3,repeat283,0.13622821611836378
fault3,repeat284,0.15393735200627068
fault3,repeat285,0.14612449793807658
fault3,repeat286,0.14820792568959507
fault3,repeat287,0.14768706875171522
fault3,repeat288,0.14508278406231712
fault3,repeat289,0.12424850654713238
fault3,repeat290,0.15549992281990954
fault3,repeat291,0.12893621898804897
